06-15-2026 05:35:30 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [36%@2265,4%@2265,4%@2262,12%@2265,0%@2265,4%@2263,12%@2265,4%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@37C thermal@35.75C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1587mW/2455mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3097mW
06-15-2026 05:35:30 RAM 8464/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2265,4%@2265,10%@2265,54%@2265,42%@2264,13%@2265,22%@2265,9%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@37C thermal@35.75C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 2222mW/2454mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3097mW
06-15-2026 05:35:30 RAM 8462/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2265,0%@2264,0%@2263,0%@2265,8%@2265,0%@2253,4%@2265,10%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.75C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1745mW/2452mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3097mW
06-15-2026 05:35:30 RAM 8462/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2266,0%@2264,0%@2265,0%@2263,4%@2261,4%@2265,4%@2265,4%@2269] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.75C Tboard@35C AO@35C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 952mW/1103mW CPU 1587mW/2449mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3097mW
06-15-2026 05:35:30 RAM 8462/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2265,4%@2263,0%@2264,0%@2264,4%@2265,0%@2264,0%@2264,18%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@37C thermal@35.6C Tboard@35C AO@35C GPU@35.5C Tdiode@40.75C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2446mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3097mW
06-15-2026 05:35:31 RAM 8462/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [5%@2265,4%@2265,0%@2266,4%@2265,0%@2265,4%@2266,4%@2265,13%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2443mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3097mW
06-15-2026 05:35:31 RAM 8462/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [8%@2263,4%@2265,4%@2265,0%@2265,4%@2265,8%@2264,20%@2264,4%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@37C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2440mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3097mW
06-15-2026 05:35:31 RAM 8463/30991MB (lfb 2080x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2266,4%@2263,0%@2261,0%@2265,0%@2265,4%@2267,13%@2265,0%@2263] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1270mW/2437mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3097mW
06-15-2026 05:35:31 RAM 8462/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,9%@2265,0%@2260,4%@2265,0%@2265,4%@2265,18%@2264,4%@2259] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1270mW/2433mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3097mW
06-15-2026 05:35:31 RAM 8462/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2265,4%@2265,0%@2265,0%@2261,4%@2265,0%@2264,16%@2258,0%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.75C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1270mW/2430mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3097mW
06-15-2026 05:35:32 RAM 8462/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2264,9%@2266,43%@2265,0%@2264,4%@2265,8%@2263,13%@2265,4%@2266] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.75C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1587mW/2428mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3096mW
06-15-2026 05:35:32 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2264,9%@2265,0%@2265,0%@2262,4%@2265,0%@2265,9%@2267,0%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.75C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2425mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3096mW
06-15-2026 05:35:32 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2262,12%@2264,0%@2265,17%@2264,18%@2263,12%@2265,9%@2265,8%@2266] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@37C thermal@35.75C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1587mW/2422mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3096mW
06-15-2026 05:35:32 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2265,0%@2267,4%@2265,38%@2265,12%@2263,5%@2266,17%@2265,18%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@37C thermal@35.75C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1745mW/2420mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/500mW SYS5V 3080mW/3096mW
06-15-2026 05:35:33 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2264,9%@2264,8%@2264,4%@2265,0%@2264,4%@2265,10%@2265,9%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@37C thermal@35.75C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1587mW/2418mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:33 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2264,0%@2265,0%@2265,0%@2263,8%@2266,0%@2264,17%@2264,4%@2270] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.75C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2415mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:33 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [5%@2265,4%@2264,0%@2265,0%@2262,0%@2265,4%@2265,17%@2264,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.75C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2412mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:33 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2264,0%@2265,0%@2268,0%@2265,0%@2265,0%@2268,9%@2265,9%@2263] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.75C Tboard@35C AO@35C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2409mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:33 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [12%@2265,0%@2265,4%@2265,4%@2262,4%@2264,4%@2265,13%@2265,8%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.75C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2407mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:34 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2264,0%@2270,0%@2271,0%@2265,4%@2266,4%@2262,4%@2265,13%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@37C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.75C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2404mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:34 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2264,4%@2264,0%@2267,0%@2265,0%@2265,0%@2251,13%@2265,9%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1270mW/2401mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:34 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,4%@2264,4%@2265,0%@2262,4%@2258,4%@2265,4%@2262,9%@2266] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1270mW/2398mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:34 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2262,0%@2266,4%@2265,8%@2265,4%@2258,8%@2265,4%@2264,14%@2256] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2395mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:35 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [16%@2266,0%@2265,4%@2264,0%@2265,4%@2265,4%@2264,9%@2265,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@35C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2392mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:35 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2264,0%@2263,8%@2265,0%@2265,4%@2265,0%@2265,4%@2265,17%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.45C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1428mW/2389mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:35 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [0%@2266,4%@2266,4%@2257,0%@2265,0%@2265,4%@2261,4%@2264,13%@2266] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.45C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1269mW/2386mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:35 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2265,0%@2266,4%@2266,0%@2260,0%@2265,8%@2265,17%@2264,0%@2266] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.45C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1270mW/2383mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:35 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,0%@2265,0%@2266,0%@2262,4%@2265,0%@2265,13%@2257,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.45C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2381mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:36 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2265,4%@2261,0%@2265,12%@2265,16%@2265,4%@2265,13%@2264,8%@2263] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.45C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 952mW/1103mW CPU 1429mW/2378mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/499mW SYS5V 3080mW/3096mW
06-15-2026 05:35:36 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,4%@2264,0%@2267,0%@2263,0%@2265,0%@2265,4%@2265,4%@2259] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1270mW/2375mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3096mW
06-15-2026 05:35:36 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,0%@2265,4%@2264,4%@2265,4%@2265,9%@2260,4%@2264,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1270mW/2372mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3096mW
06-15-2026 05:35:36 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2264,0%@2265,8%@2266,4%@2265,8%@2264,8%@2267,13%@2264,4%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1270mW/2369mW SOC 2541mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3096mW
06-15-2026 05:35:37 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2265,4%@2263,4%@2265,4%@2264,4%@2263,4%@2265,4%@2265,39%@2260] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1587mW/2367mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3095mW
06-15-2026 05:35:37 RAM 8463/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2265,0%@2263,4%@2265,4%@2265,8%@2265,0%@2263,0%@2265,18%@2264] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2364mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3095mW
06-15-2026 05:35:37 RAM 8464/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2263,0%@2268,8%@2265,8%@2265,4%@2264,8%@2265,13%@2265,17%@2259] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 952mW/1102mW CPU 1429mW/2362mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3095mW
06-15-2026 05:35:37 RAM 8464/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,0%@2265,9%@2265,4%@2265,4%@2259,9%@2265,13%@2265,0%@2262] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1102mW CPU 1428mW/2359mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3095mW
06-15-2026 05:35:37 RAM 8465/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2262,0%@2266,27%@2265,8%@2264,9%@2265,13%@2264,12%@2260,37%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.25C PMIC@50C GPU 1111mW/1102mW CPU 1745mW/2357mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3120mW/3095mW
06-15-2026 05:35:38 RAM 8465/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,0%@2264,8%@2266,9%@2261,0%@2265,9%@2265,9%@2263,21%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.25C PMIC@50C GPU 1111mW/1102mW CPU 1587mW/2355mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3095mW
06-15-2026 05:35:38 RAM 8465/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [8%@2265,0%@2265,0%@2266,0%@2264,4%@2261,0%@2265,0%@2266,13%@2261] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1102mW CPU 1587mW/2353mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3095mW
06-15-2026 05:35:38 RAM 8465/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2264,0%@2262,0%@2265,0%@2265,4%@2261,0%@2265,0%@2265,9%@2258] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1102mW CPU 1429mW/2351mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3095mW
06-15-2026 05:35:38 RAM 8466/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,0%@2263,8%@2258,8%@2272,4%@2265,9%@2265,4%@2260,13%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2348mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3095mW
06-15-2026 05:35:39 RAM 8465/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [4%@2267,12%@2261,0%@2265,0%@2264,4%@2267,0%@2265,14%@2265,0%@2263] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@37C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1429mW/2346mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3095mW
06-15-2026 05:35:39 RAM 8465/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [13%@2265,4%@2265,0%@2264,4%@2263,4%@2265,0%@2265,13%@2263,4%@2263] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1428mW/2343mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3095mW
06-15-2026 05:35:39 RAM 8465/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2265,0%@2265,4%@2266,4%@2265,4%@2265,4%@2255,0%@2265,13%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1269mW/2341mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3095mW
06-15-2026 05:35:39 RAM 8465/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2263,0%@2258,0%@2265,0%@2263,8%@2265,4%@2265,0%@2260,9%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@36.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1270mW/2338mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/498mW SYS5V 3080mW/3095mW
06-15-2026 05:35:39 RAM 8465/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [9%@2260,4%@2259,4%@2265,4%@2265,4%@2265,4%@2264,0%@2263,17%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@37C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 1270mW/2335mW SOC 2540mW/2538mW CV 158mW/158mW VDDRQ 476mW/497mW SYS5V 3080mW/3095mW
06-15-2026 05:35:40 RAM 8465/30991MB (lfb 2081x4MB) SWAP 0/15495MB (cached 0MB) CPU [52%@2265,4%@2265,19%@2265,14%@2265,23%@2265,18%@2265,13%@2265,31%@2265] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[1377] VIC_FREQ 115 APE 150 AUX@35C CPU@37.5C thermal@35.6C Tboard@35C AO@34.5C GPU@35.5C Tdiode@40.5C PMIC@50C GPU 1111mW/1103mW CPU 2063mW/2334mW SOC 2539mW/2538mW CV 158mW/158mW VDDRQ 634mW/498mW SYS5V 3120mW/3095mW
